order_id,Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Profit,Discount_percentage
38811,9/18/2021 0:00,3558,12,9965.54,4925.54,9.73
38812,9/18/2021 0:00,3582,24.75,14863.71,9621.21,6.16
38813,9/18/2021 0:00,3585,1,550,266,
38814,9/18/2021 0:00,3603,18.75,12002.65,6752.65,5.86
38815,9/18/2021 0:00,3619,1,167.96,57.96,40.01
38816,9/18/2021 0:00,3656,1,620,292,
38817,9/18/2021 0:00,3666,3,870,450,3.33
38818,9/18/2021 0:00,3672,1,295.91,115.91,20.02
38819,9/18/2021 0:00,3673,3,665.8,125.8,40.02
38820,9/18/2021 0:00,3694,1,293.97,71.97,30.01
38821,9/18/2021 0:00,3754,1,239.91,99.91,20.03
38822,9/18/2021 0:00,3787,1,225,95,25
38823,9/18/2021 0:00,3801,3,1350,663,
38824,9/18/2021 0:00,3802,1,329.62,45.62,40.07
38825,9/18/2021 0:00,3814,5,1650,855,
38826,9/18/2021 0:00,3817,5.15,5639.98,2297.63,8.74
38827,9/18/2021 0:00,3820,1,559.15,184.15,20.12
38828,9/18/2021 0:00,3824,1,460,220,
38829,9/18/2021 0:00,3825,1,520,249,
38830,9/18/2021 0:00,3835,5.75,5770,2665,7.09
38831,9/18/2021 0:00,3846,1,360,118,20
38832,9/18/2021 0:00,3848,1,450,180,10
38833,9/18/2021 0:00,3850,1,287.91,32.91,40.02
38834,9/18/2021 0:00,3863,1,299.91,35.91,40.02
38835,9/18/2021 0:00,3889,2,1275,377,25
38836,9/18/2021 0:00,3906,2.75,2175.75,827.04,10.09
38837,9/18/2021 0:00,3910,1,269.92,26.33,40.02
38838,9/18/2021 0:00,3928,1,350,95,20.45
38839,9/18/2021 0:00,3934,2,1104.95,404.95,15
38840,9/18/2021 0:00,3944,3,2582.27,1193.27,10.34
38841,9/18/2021 0:00,3961,1,263.6,113.6,20.12
38842,9/18/2021 0:00,3964,1,197.77,47.77,40.07
38843,9/18/2021 0:00,3967,1,360,180,
38844,9/18/2021 0:00,3972,1,380,130,20.83
38845,9/18/2021 0:00,3976,1,350,196,
38846,9/18/2021 0:00,3980,1,503.94,115.94,30.01
38847,9/18/2021 0:00,3985,9.6,8896.03,3594.91,17.26
38848,9/18/2021 0:00,3990,1,350,188,
38849,9/18/2021 0:00,3991,2,560,236,20
38850,9/18/2021 0:00,3995,9.625,4145.21,2418.48,10.28
38851,9/18/2021 0:00,3998,1,280,132,20
38852,9/18/2021 0:00,3999,1,350,202,
38853,9/18/2021 0:00,4001,15.25,13961.58,7876.83,4.63
38854,9/18/2021 0:00,4002,15.75,12888.11,7533.11,7.01
38855,9/18/2021 0:00,4006,4,1119.89,519.89,20.01
38856,9/18/2021 0:00,4010,5,639.85,164.85,36.02
38857,9/18/2021 0:00,4014,10.75,9778.47,4779.72,5.25
38858,9/18/2021 0:00,4016,2,2756.4,1026.4,13.86
38859,9/18/2021 0:00,4019,1,467.62,184.62,10.07
38860,9/18/2021 0:00,4024,1,477.88,149.88,20.35
38861,9/18/2021 0:00,4025,1,804.91,171.91,30.01
38862,9/18/2021 0:00,4032,0.25,104.99,38.74,30.01
38863,9/18/2021 0:00,4039,2,420,120,30
38864,9/18/2021 0:00,4044,1,495,195,10
38865,9/18/2021 0:00,4048,1,200,110,
38866,9/18/2021 0:00,4054,1,350,174,
38867,9/18/2021 0:00,4056,1,500,242.3,
38868,9/18/2021 0:00,4059,1,315,139,10
38869,9/18/2021 0:00,4096,1,347.61,32.61,40.07
38870,9/18/2021 0:00,4101,1,330,35,40
38871,9/18/2021 0:00,4104,2,1877,763,13.1
38872,9/18/2021 0:00,4105,0.25,244.97,65.47,30.01
38873,9/18/2021 0:00,4107,5.25,4507.84,2255.01,2.43
38874,9/18/2021 0:00,4109,1,263.6,83.6,20.12
38875,9/18/2021 0:00,4114,1,398.99,108.99,20.2
38876,9/18/2021 0:00,4115,4,3361,1413,4.52
38877,9/18/2021 0:00,4117,3,1073.35,143.35,27.48
38878,9/18/2021 0:00,4118,1,510,210,
38879,9/18/2021 0:00,4119,1.25,1283.92,457.67,8.29
38880,9/18/2021 0:00,4121,1.25,1302,482.62,10.21
38881,9/18/2021 0:00,4126,1,423.31,123.31,20.13
38882,9/18/2021 0:00,4127,2,974.27,154.27,18.81
38883,9/18/2021 0:00,4129,6.75,6383.66,2617.16,12.43
38884,9/18/2021 0:00,4131,1,250,122.9,
38885,9/18/2021 0:00,4133,1,279.97,71.97,30.01
38886,9/18/2021 0:00,4136,3,1020,456,10.53
38887,9/18/2021 0:00,4137,1,380,192,
38888,9/18/2021 0:00,4139,2,538.1,262.1,10.32
38889,9/18/2021 0:00,4140,1,244.97,74.97,30.01
38890,9/18/2021 0:00,4141,3,1239.08,372.08,23.51
38891,9/18/2021 0:00,4143,5,1350,650,10
38892,9/18/2021 0:00,4144,14.25,7901.48,4053.98,7.59
38893,9/18/2021 0:00,4145,8,1869.66,949.66,16.53
38894,9/18/2021 0:00,4148,21.67,13358.96,6424.56,9.34
38895,9/18/2021 0:00,4149,16,4932.77,1972.77,14.36
38896,9/18/2021 0:00,4150,2,440,180,21.43
38897,9/18/2021 0:00,4151,10.5,6267.3,3222.3,6.74
38898,9/18/2021 0:00,4152,21,6232.22,2872.22,10.07
38899,9/18/2021 0:00,4154,2.5,1542.03,804.53,9.29
38900,9/18/2021 0:00,4162,1,580,185,20.55
38901,9/18/2021 0:00,4163,2,1094.69,314.69,25.02
38902,9/18/2021 0:00,4166,1,659.47,64.47,40.05
38903,9/18/2021 0:00,4171,2,824.96,224.96,25
38904,9/18/2021 0:00,4173,2,832,272,20
38905,9/18/2021 0:00,4174,2,1323.78,483.78,15.14
38906,9/18/2021 0:00,4181,6,1876.66,1006.66,5.22
38907,9/18/2021 0:00,4182,1,167.87,34.67,40.05
38908,9/18/2021 0:00,4185,19.25,14434.43,7937.55,6.27
38909,9/18/2021 0:00,4187,24.6,11004.91,6385.03,6.8
38910,9/18/2021 0:00,4188,25.55,13460.47,8094.97,12.2
38911,9/22/2021 17:00,126,1,300,93,21.05
38912,9/22/2021 17:00,128,1,380,173,
38913,9/22/2021 17:00,130,1,350,186,
38914,9/22/2021 17:00,134,2,726.03,268.03,15.58
38915,9/22/2021 17:00,137,3,1319.63,680.63,10.23
38916,9/22/2021 17:00,142,1,262.61,97.61,20.42
38917,9/22/2021 17:00,162,1,500,260.05,
38918,9/22/2021 17:00,211,1,750,372,
38919,9/22/2021 17:00,217,1,800,359,
38920,9/22/2021 17:00,219,1,730,356.5,
38921,9/22/2021 17:00,220,1,440,156.5,20
38922,9/22/2021 17:00,222,2,1167.81,411.81,20.01
38923,9/22/2021 17:00,236,19,6136.84,2190.54,15
38924,9/22/2021 17:00,281,3,773.5,308.2,21.87
38925,9/22/2021 17:00,296,10,2085.43,1095.43,5.21
38926,9/22/2021 17:00,298,16,3177,1660.2,9.74
38927,9/22/2021 17:00,299,17,3667.31,2055.71,1.94
38928,9/22/2021 17:00,364,4,1224.57,684.57,12.53
38929,9/22/2021 17:00,365,10,2458.15,1198.15,18.06
38930,9/22/2021 17:00,377,8,1665,873,5.4
38931,9/22/2021 17:00,380,9,2338.65,988.65,13.38
38932,9/22/2021 17:00,381,1,280,177,20
38933,9/22/2021 17:00,386,1,273,55,35
38934,9/22/2021 17:00,402,1,359.6,-15.4,40.07
38935,9/22/2021 17:00,457,3,767.98,242.98,26.86
38936,9/22/2021 17:00,474,3,1142.86,418.06,13.42
38937,9/22/2021 17:00,481,3,1007.68,422.98,6.7
38938,9/22/2021 17:00,519,17.5,4034.15,4034.15,7.79
38939,9/22/2021 17:00,520,6,1348.78,658.78,10.08
38940,9/22/2021 17:00,530,2,410,185,10.87
38941,9/22/2021 17:00,566,19,4224.68,1967.48,7.35
38942,9/22/2021 17:00,578,2.5,2108.23,918.23,8.34
38943,9/22/2021 17:00,591,11,1528.63,951.13,7.36
38944,9/22/2021 17:00,615,1,286.53,31.53,40.31
38945,9/22/2021 17:00,643,3,870,443.7,3.33
38946,9/22/2021 17:00,653,9,2835,1541.7,10
38947,9/22/2021 17:00,674,5,1257.64,357.64,32.02
38948,9/22/2021 17:00,681,1,416,146,20
38949,9/22/2021 17:00,717,24,5702.82,5702.82,15.14
38950,9/22/2021 17:00,816,2,443.31,120.81,40.09
38951,9/22/2021 17:00,852,1,190.27,30.27,40.54
38952,9/22/2021 17:00,899,1,279.8,279.8,20.06
38953,9/22/2021 17:00,915,1,808.74,-21.26,40.09
38954,9/22/2021 17:00,1015,3,874.6,349.6,16.7
38955,9/22/2021 17:00,1136,4,1285,775,2.65
38956,9/22/2021 17:00,1213,5.95,4547.14,2539.01,4.47
38957,9/22/2021 17:00,1217,1,160,74.8,11.11
38958,9/22/2021 17:00,1254,2,720,366,
38959,9/22/2021 17:00,1501,1,460,122.5,40.26
38960,9/22/2021 17:00,1564,26.75,19534.38,9904.38,8.72
38961,9/22/2021 17:00,1594,27,16027.51,8942.71,17.55
38962,9/22/2021 17:00,1728,8,2571.39,1291.39,2.6
38963,9/22/2021 17:00,1750,2,599.2,47.46,40.08
38964,9/22/2021 17:00,1782,1,665,217.1,32.14
38965,9/22/2021 17:00,1794,1,298.47,30.47,40.31
38966,9/22/2021 17:00,1971,1,360,180,10
38967,9/22/2021 17:00,1982,1,359.51,265.7,20.11
38968,9/22/2021 17:00,1995,5,1175,600.5,6
38969,9/22/2021 17:00,2022,1,209.67,39.02,40.09
38970,9/22/2021 17:00,2023,5,1426.93,435.36,17.04
38971,9/22/2021 17:00,2081,1,492.52,132.52,25.38
38972,9/22/2021 17:00,2104,5,837.71,837.71,16.23
38973,9/22/2021 17:00,2143,1,278.28,278.28,20.49
38974,9/22/2021 17:00,2220,2,359.85,-3.15,40.03
38975,9/22/2021 17:00,2271,1,225,120,10
38976,9/22/2021 17:00,2335,3,754.91,286.91,23.75
38977,9/22/2021 17:00,2392,19.5,8981.02,5482.72,4.05
38978,9/22/2021 17:00,2442,2,660,360,
38979,9/22/2021 17:00,2443,21,13782.52,8057.92,8.85
38980,9/22/2021 17:00,2488,1,1125,440,10
38981,9/22/2021 17:00,2587,4,1400,588,7.89
38982,9/22/2021 17:00,2597,2,424.31,204.31,15.14
38983,9/22/2021 17:00,2734,4,905.77,305.77,26.36
38984,9/22/2021 17:00,2917,2,285,165,5
38985,9/22/2021 17:00,2920,7,958.84,538.84,8.68
38986,9/22/2021 17:00,2944,2,600,330,
38987,9/22/2021 17:00,3029,13,6579.65,3004.65,15.65
38988,9/22/2021 17:00,3030,3,788.04,293.04,20.4
38989,9/22/2021 17:00,3056,1,250,22,
38990,9/22/2021 17:00,3064,1,398.71,118.71,20.26
38991,9/22/2021 17:00,3112,3,808.75,104.74,40.09
38992,9/22/2021 17:00,3146,1,245.73,28.73,40.07
38993,9/22/2021 17:00,3227,8,1795,892.6,6.51
38994,9/22/2021 17:00,3246,2,520,300,
38995,9/22/2021 17:00,3274,2,600,310,
38996,9/22/2021 17:00,3278,2,700,370,
38997,9/22/2021 17:00,3279,3,900,465,
38998,9/22/2021 17:00,3307,20.25,10770.7,6214.45,5.02
38999,9/22/2021 17:00,3367,7,2040,878.7,11.69
39000,9/22/2021 17:00,3372,1,209.91,61.91,40.03
39001,9/22/2021 17:00,3499,1,365,115,20.65
39002,9/22/2021 17:00,3503,1,280,105,20
39003,9/22/2021 17:00,3515,4,570,190,34.48
39004,9/22/2021 17:00,3542,2,1980,840.8,10
39005,9/22/2021 17:00,3582,3.75,2235,1447.5,6.88
39006,9/22/2021 17:00,3585,1,550,266,
39007,9/22/2021 17:00,3597,1,350,174,
39008,9/22/2021 17:00,3598,1,439.39,144.39,20.11
39009,9/22/2021 17:00,3641,6.125,5507.73,2261.48,13.54
39010,9/22/2021 17:00,3666,1,300,160,
39011,9/22/2021 17:00,3672,1,209.91,29.91,40.03
39012,9/22/2021 17:00,3673,4,1275.1,555.1,13.84
39013,9/22/2021 17:00,3700,2.25,2234.67,769.92,17.23
39014,9/22/2021 17:00,3744,3,810,390,10
39015,9/22/2021 17:00,3787,3,749.06,359.06,16.77
39016,9/22/2021 17:00,3789,1,320,180,
39017,9/22/2021 17:00,3798,2,600,290,
39018,9/22/2021 17:00,3801,1,450,221,
39019,9/22/2021 17:00,3817,1,1019.63,370.63,15.03
39020,9/22/2021 17:00,3827,1,670,309,
39021,9/22/2021 17:00,3864,1,435.19,79.19,35.05
39022,9/22/2021 17:00,3867,1,2430,1001,10
39023,9/22/2021 17:00,3891,1,500,233.27,
39024,9/22/2021 17:00,3906,4.25,3518,1433.63,5.94
39025,9/22/2021 17:00,3924,1,400,152,20
39026,9/22/2021 17:00,3927,3,1313.55,548.55,6.84
39027,9/22/2021 17:00,3933,13.25,9949.42,5477.54,6.14
39028,9/22/2021 17:00,3934,4,2241.02,841.02,13.81
39029,9/22/2021 17:00,3944,6.75,5592.7,2467.45,13.69
39030,9/22/2021 17:00,3966,1,330,180,
39031,9/22/2021 17:00,3967,1,288,108,20
39032,9/22/2021 17:00,3969,2,1365,585,5.21
39033,9/22/2021 17:00,3973,1,380,130,20.83
39034,9/22/2021 17:00,3976,1,280,126,20
39035,9/22/2021 17:00,3981,1,620,285,
39036,9/22/2021 17:00,3985,4,3324.81,1116.01,25.79
39037,9/22/2021 17:00,3995,3.75,1525.91,853.16,15.23
39038,9/22/2021 17:00,3999,2,700,404,
39039,9/22/2021 17:00,4001,8.25,7044.77,3753.02,11.05
39040,9/22/2021 17:00,4016,8.125,11238.94,4210.81,12.06
39041,9/22/2021 17:00,4021,3,1839.1,495.1,25.24
39042,9/22/2021 17:00,4040,2,595,249,15
39043,9/22/2021 17:00,4061,6.5,4538.75,1841.25,20.65
39044,9/22/2021 17:00,4064,12,815,134.96,0.12
39045,9/22/2021 17:00,4069,12,815,134.96,0.12
39046,9/22/2021 17:00,4097,1,450,181,10
39047,9/22/2021 17:00,4104,5.5,5442,2378.5,8.38
39048,9/22/2021 17:00,4107,7,5714.63,2710.87,7.23
39049,9/22/2021 17:00,4110,1.25,1160,572.5,20
39050,9/22/2021 17:00,4116,2,965,305,15.35
39051,9/22/2021 17:00,4118,2,915,315,10.29
39052,9/22/2021 17:00,4120,2,669.73,209.73,20.27
39053,9/22/2021 17:00,4121,7,7111.08,2522.57,12.43
39054,9/22/2021 17:00,4128,3,1126.72,586.72,9.14
39055,9/22/2021 17:00,4134,1,400,192,
39056,9/22/2021 17:00,4136,1,380,192,
39057,9/22/2021 17:00,4143,2,509.16,229.16,15.14
39058,9/22/2021 17:00,4144,6.75,3778.97,1956.47,6.69
39059,9/22/2021 17:00,4145,3,781.21,436.21,7
39060,9/22/2021 17:00,4149,5,1510.6,585.6,16.08
39061,9/22/2021 17:00,4150,2,447.54,187.54,20.08
39062,9/22/2021 17:00,4151,3.75,2356.43,1268.93,1.82
39063,9/22/2021 17:00,4152,2,490,170,25.76
39064,9/22/2021 17:00,4153,2,517.8,157.8,30.03
39065,9/22/2021 17:00,4169,1,550,255,
39066,9/22/2021 17:00,4172,2,1140,480,5
39067,9/22/2021 17:00,4173,1,338,58,35
39068,9/22/2021 17:00,4174,1,620,200,20.51
39069,9/22/2021 17:00,4185,0.75,560,306.88,6.67
39070,9/22/2021 17:00,4187,11.25,5023.02,2910.27,6.98
39071,9/22/2021 17:00,4188,2.75,1467.93,890.43,11.03
39072,9/22/2021 17:00,4190,2,461.22,171.22,30.12
39073,9/22/2021 17:00,4191,9,2361.4,1011.4,20.49
39074,9/22/2021 17:00,4192,17,9839.55,5759.55,9.56
39075,9/22/2021 17:00,4193,14.5,7555.66,3785.66,13.15
39076,9/22/2021 17:00,4194,10,2702.02,1152.02,18.12
39077,9/22/2021 17:00,4195,17.75,9829.66,5924.66,7.7
39078,9/22/2021 17:00,4196,3.75,2240.66,1160.66,6.64
39079,9/22/2021 17:00,4197,4,1222.94,572.94,12.65
39080,9/22/2021 17:00,4198,7,1950,1005,7.14
39081,9/22/2021 17:00,4199,6,1440,630,20
39082,9/22/2021 17:00,4200,4,1049.36,509.36,12.55
39083,9/22/2021 17:00,4207,13.25,7611.31,3371.31,15.52
39084,9/22/2021 17:00,4208,1,166.25,56.25,40.63
39085,9/22/2021 17:00,4209,5,1361.71,451.71,24.35
39086,9/22/2021 17:00,4210,8,1973.54,413.54,35.08
39087,9/24/2021 17:00,132,1,400,193,
39088,9/24/2021 17:00,140,1,280,134,
39089,9/24/2021 17:00,296,4,745.41,349.41,15.29
39090,9/24/2021 17:00,298,4,855,475.8,2.84
39091,9/24/2021 17:00,365,1,300,174,
39092,9/24/2021 17:00,377,2,440,242,
39093,9/24/2021 17:00,380,3,870,420,3.33
39094,9/24/2021 17:00,481,1,286.36,91.46,20.46
39095,9/24/2021 17:00,519,1,200,200,20
39096,9/24/2021 17:00,566,3,720,363.6,
39097,9/24/2021 17:00,591,3,419.59,262.09,6.76
39098,9/24/2021 17:00,653,7,2310,1304.1,5.71
39099,9/24/2021 17:00,717,2,531.03,531.03,5.17
39100,9/24/2021 17:00,828,1,719.69,281.21,40.03
39101,9/24/2021 17:00,1213,0.25,200,115.63,
39102,9/24/2021 17:00,1217,3,480,224.4,11.11
39103,9/24/2021 17:00,1564,1.5,999.95,459.95,16.67
39104,9/24/2021 17:00,1573,1,719.69,235.69,40.03
39105,9/24/2021 17:00,1594,0.5,360,228.8,
39106,9/24/2021 17:00,1982,1,360,266.19,20
39107,9/24/2021 17:00,2095,1,389.83,61.33,40.03
39108,9/24/2021 17:00,2143,1,350,350,
39109,9/24/2021 17:00,2271,1,250,145,
39110,9/24/2021 17:00,2324,1,199.58,21.58,0.21
39111,9/24/2021 17:00,2442,1,330,180,
39112,9/24/2021 17:00,2443,9,6240,3786.6,3.7
39113,9/24/2021 17:00,2609,1,570,270,
39114,9/24/2021 17:00,2734,1,191.25,41.25,36.25
39115,9/24/2021 17:00,2920,1,89.96,29.96,40.03
39116,9/24/2021 17:00,3029,4,2022.19,922.19,15.74
39117,9/24/2021 17:00,3030,1,197.92,32.92,40.02
39118,9/24/2021 17:00,3064,2,1000,440,
39119,9/24/2021 17:00,3182,1,439.55,-10.45,20.08
39120,9/24/2021 17:00,3186,1,550,255,
39121,9/24/2021 17:00,3202,1,641.73,61.73,40.03
39122,9/24/2021 17:00,3212,1,350,184.47,
39123,9/24/2021 17:00,3227,2,455,229.4,5.21
39124,9/24/2021 17:00,3315,1,221.53,32.53,40.13
39125,9/24/2021 17:00,3396,2.5,15.14,-659.86,99.05
39126,9/24/2021 17:00,3515,2,399.16,209.16,20.17
39127,9/24/2021 17:00,3641,4.25,3865,1612.5,12.56
39128,9/24/2021 17:00,3673,2,516.67,156.67,30.18
39129,9/24/2021 17:00,3700,3.5,3268.64,990.14,22.18
39130,9/24/2021 17:00,3817,0.5,540,215.5,10
39131,9/24/2021 17:00,3862,1,299.36,35.36,40.13
39132,9/24/2021 17:00,3893,1,450,206.85,
39133,9/24/2021 17:00,3906,0.25,175,52.39,20.45
39134,9/24/2021 17:00,3916,1,299.87,30.23,40.03
39135,9/24/2021 17:00,3927,4,1880,860,
39136,9/24/2021 17:00,3933,1.75,1179.53,588.91,15.75
39137,9/24/2021 17:00,3985,1.25,1220,529.75,12.86
39138,9/24/2021 17:00,4016,2.625,3798.67,1528.05,9.56
39139,9/24/2021 17:00,4032,1.5,8.51,-388.99,99.05
39140,9/24/2021 17:00,4061,0.5,295,87.5,32.95
39141,9/24/2021 17:00,4099,1,2205,876,10
39142,9/24/2021 17:00,4104,1.75,1775,800.25,6.08
39143,9/24/2021 17:00,4109,1,195,15,40.91
39144,9/24/2021 17:00,4112,1,299.87,9.87,40.03
39145,9/24/2021 17:00,4114,1,299.87,9.87,40.03
39146,9/24/2021 17:00,4120,2,820,360,10.87
39147,9/24/2021 17:00,4121,0.75,690,198.37,20.69
39148,9/24/2021 17:00,4122,2,540,220,10
39149,9/24/2021 17:00,4131,1,250,122.9,
39150,9/24/2021 17:00,4144,4,1076.35,-3.65,55.15
39151,9/24/2021 17:00,4150,1,280,150,
39152,9/24/2021 17:00,4174,1,780,360,
39153,9/24/2021 17:00,4191,1,263.45,113.45,20.17
39154,9/24/2021 17:00,4192,3.25,1790,1010,13.94
39155,9/24/2021 17:00,4193,4,2035,995,15.21
39156,9/24/2021 17:00,4195,5.5,3208.59,1998.59,2.77
39157,9/24/2021 17:00,4197,1,209.03,46.53,40.28
39158,9/24/2021 17:00,4200,1,240,105,20
39159,9/24/2021 17:00,4201,1,839.64,89.64,40.03
39160,9/24/2021 17:00,4202,1,839.64,89.64,40.03
39161,9/24/2021 17:00,4207,3.75,2199.78,999.78,13.73
39162,9/24/2021 17:00,4209,3,788.3,242.3,27.01
39163,9/24/2021 17:00,4211,0.75,764.67,74.67,40.03
39164,9/29/2021 20:00,126,1,302.39,95.39,20.42
39165,9/29/2021 20:00,128,2,680,266,10.53
39166,9/29/2021 20:00,130,1,350,186,
39167,9/29/2021 20:00,131,1,305.66,135.66,10.1
39168,9/29/2021 20:00,137,1,392,179,20
39169,9/29/2021 20:00,220,2,1045,478,5
39170,9/29/2021 20:00,257,10,2721.47,1191.47,17.53
39171,9/29/2021 20:00,278,1,296,118.6,20
39172,9/29/2021 20:00,281,4,1232.61,612.21,6.62
39173,9/29/2021 20:00,296,14,2737.64,1351.64,11.12
39174,9/29/2021 20:00,298,31,6378.43,3439.63,6.47
39175,9/29/2021 20:00,299,21,4470.25,2479.45,3.24
39176,9/29/2021 20:00,340,22.65,4528.36,-3217.94,0.04
39177,9/29/2021 20:00,364,6,2081.47,1271.47,0.88
39178,9/29/2021 20:00,365,20,5578.2,3058.2,7.03
39179,9/29/2021 20:00,377,20,3886.28,1906.28,11.68
39180,9/29/2021 20:00,380,8,2203.39,1003.39,8.19
39181,9/29/2021 20:00,381,8,2497.66,1673.66,10.8
39182,9/29/2021 20:00,457,2,700,350,
39183,9/29/2021 20:00,474,1,440,198.4,
39184,9/29/2021 20:00,481,12,3911.81,1573.01,9.45
39185,9/29/2021 20:00,519,11,2599.22,2599.22,5.48
39186,9/29/2021 20:00,520,4,924.18,464.18,7.58
39187,9/29/2021 20:00,566,31,6901.85,3219.05,7.23
39188,9/29/2021 20:00,579,1,390,84,40
39189,9/29/2021 20:00,591,14,1961.5,1226.5,6.6
39190,9/29/2021 20:00,643,4,1139.01,570.61,5.08
39191,9/29/2021 20:00,653,7,2450,1444.1,
39192,9/29/2021 20:00,674,1,370,176.5,
39193,9/29/2021 20:00,677,0.25,150,65.63,
39194,9/29/2021 20:00,706,2,495,321.54,17.5
39195,9/29/2021 20:00,717,38,10032.2,10032.2,5.71
39196,9/29/2021 20:00,899,5,1642.25,1642.25,6.16
39197,9/29/2021 20:00,1015,2,665,315,5
39198,9/29/2021 20:00,1213,1,720,382.5,10
39199,9/29/2021 20:00,1217,12,2026.83,1004.43,6.17
39200,9/29/2021 20:00,1254,1,360,183,
39201,9/29/2021 20:00,1318,4,1752.05,1376.81,2.66
39202,9/29/2021 20:00,1501,2,1385,710,10.06
39203,9/29/2021 20:00,1564,28.45,21266.98,11024.98,6.56
39204,9/29/2021 20:00,1594,13.5,9067.76,5525.36,6.71
39205,9/29/2021 20:00,1971,1,400,220,
39206,9/29/2021 20:00,1981,1,450,359,
39207,9/29/2021 20:00,1995,3,750,405.3,
39208,9/29/2021 20:00,2104,7,1274.66,1274.66,8.95
39209,9/29/2021 20:00,2143,2,700,700,
39210,9/29/2021 20:00,2147,1,195,65,35
39211,9/29/2021 20:00,2271,6,1475,845,1.67
39212,9/29/2021 20:00,2324,1,330,152,
39213,9/29/2021 20:00,2335,2,558.79,233.79,15.33
39214,9/29/2021 20:00,2392,32,14453.13,8712.33,5.9
39215,9/29/2021 20:00,2409,2,1000,518,
39216,9/29/2021 20:00,2417,5.5,5120.99,2406.19,1.9
39217,9/29/2021 20:00,2433,2,416.05,146.05,30.66
39218,9/29/2021 20:00,2443,8.5,5766.58,3449.48,5.77
39219,9/29/2021 20:00,2485,1,300,165,
39220,9/29/2021 20:00,2495,10,5725.98,2825.98,10.53
39221,9/29/2021 20:00,2549,1,1000,1000,
39222,9/29/2021 20:00,2584,1,330,157,
39223,9/29/2021 20:00,2597,9,1900,910,15.56
39224,9/29/2021 20:00,2609,1,570,270,
39225,9/29/2021 20:00,2734,1,238.1,88.1,20.63
39226,9/29/2021 20:00,2748,2,845.84,545.84,10.02
39227,9/29/2021 20:00,2813,1,600.82,251.82,10.33
39228,9/29/2021 20:00,2820,1,480,231,
39229,9/29/2021 20:00,2861,1,550,260,
39230,9/29/2021 20:00,2944,5,1227.83,552.83,18.14
39231,9/29/2021 20:00,3009,8.25,4475,2577.5,9.6
39232,9/29/2021 20:00,3029,11.9,6271.86,2999.36,12.16
39233,9/29/2021 20:00,3030,5,1313,488,20.42
39234,9/29/2021 20:00,3227,10,2107.66,979.66,12.18
39235,9/29/2021 20:00,3307,0.25,125,68.75,10.71
39236,9/29/2021 20:00,3347,1,330,157.3,
39237,9/29/2021 20:00,3367,2,660,328.2,
39238,9/29/2021 20:00,3425,1,455,144,20.18
39239,9/29/2021 20:00,3450,1,300,175,
39240,9/29/2021 20:00,3498,1,460,210,
39241,9/29/2021 20:00,3503,3,1013.97,488.97,3.43
39242,9/29/2021 20:00,3515,5,1099.4,624.4,12.05
39243,9/29/2021 20:00,3585,1,438.19,154.19,20.33
39244,9/29/2021 20:00,3597,12,3532.32,1420.32,15.9
39245,9/29/2021 20:00,3598,1,550,255,
39246,9/29/2021 20:00,3619,6,1622.1,962.1,3.45
39247,9/29/2021 20:00,3641,4.375,3899.24,1580.49,14.3
39248,9/29/2021 20:00,3664,15.75,9315.07,5062.57,13.02
39249,9/29/2021 20:00,3668,6,3424.06,2104.06,4.89
39250,9/29/2021 20:00,3673,2,665.76,305.76,10.03
39251,9/29/2021 20:00,3700,4,4320,1716,10
39252,9/29/2021 20:00,3704,6.5,5998.33,2600.33,7.72
39253,9/29/2021 20:00,3708,1,780.86,307.86,10.25
39254,9/29/2021 20:00,3721,1,400,135,20
39255,9/29/2021 20:00,3744,6,1559.45,719.45,13.36
39256,9/29/2021 20:00,3789,1,320,180,
39257,9/29/2021 20:00,3793,16.125,9481.42,5288.92,8.13
39258,9/29/2021 20:00,3814,1,296.67,137.67,10.1
39259,9/29/2021 20:00,3817,1.5,1616.52,643.02,10.19
39260,9/29/2021 20:00,3860,1,500,236,
39261,9/29/2021 20:00,3906,5.75,5060,2239.97,
39262,9/29/2021 20:00,3920,1,1220,553.96,
39263,9/29/2021 20:00,3927,6,2820,1290,
39264,9/29/2021 20:00,3933,3.9,3060,1743.75,1.92
39265,9/29/2021 20:00,3941,2.75,1541.92,799.42,6.55
39266,9/29/2021 20:00,3942,3,670,325,17.28
39267,9/29/2021 20:00,3944,7,6521.88,3280.88,2.95
39268,9/29/2021 20:00,3945,4,1880,860,
39269,9/29/2021 20:00,3972,1,480,230,
39270,9/29/2021 20:00,3976,2,700,392,
39271,9/29/2021 20:00,3985,1,975,422.8,12.95
39272,9/29/2021 20:00,3998,2,629.51,333.51,10.07
39273,9/29/2021 20:00,3999,1,350,202,
39274,9/29/2021 20:00,4006,1,280,130,20
39275,9/29/2021 20:00,4008,3.75,3120,1755,5.45
39276,9/29/2021 20:00,4010,2,500,310,
39277,9/29/2021 20:00,4016,4.25,6399.23,2722.98,5.89
39278,9/29/2021 20:00,4052,2,700,352,
39279,9/29/2021 20:00,4056,1,449.49,191.79,10.1
39280,9/29/2021 20:00,4057,2,521.9,175.9,20.92
39281,9/29/2021 20:00,4061,3.75,2939.57,1383.32,10.92
39282,9/29/2021 20:00,4091,13,8952.13,5408.33,4.36
39283,9/29/2021 20:00,4104,6,6068.66,2726.66,6.35
